CourseName,Syllabus,Version,Duration,Weeks,Department,Level,Credits,CreatedDate,UpdatedDate,Instructor,InstructorEmail,Category,Language,Mode,Price,Discount,SeatsAvailable,EnrolledCount,Rating,ReviewCount,Country,State,City,Course ID
Cyber Security,"Cyber Security Fundamentals, Advanced Topics, Projects",4,16 weeks,16,ECE,Intermediate,1,27-03-2023,25-06-2025,Tonya Shelton,erikaharper@horton-baldwin.com,Technology,Tamil,Online,712.93,19.24,100,34,1.9,15,India,Andhra Pradesh,Visakhapatnam,CD08-CS
Data Science,"Data Science Fundamentals, Advanced Topics, Projects",4,13 weeks,13,ECE,Intermediate,9,31-07-2023,13-01-2025,Kevin Silva,nicholasoconnor@hotmail.com,Engineering,English,Hybrid,295.08,45.84,78,29,2.4,211,India,Kerala,Kochi,CD01-DS
Data Analytics,"Data Analytics Fundamentals, Advanced Topics, Projects",1,24 weeks,24,CS,Advanced,4,21-06-2023,19-04-2025,Margaret Mendez,david68@woodard.com,Technology,English,Online,657.9,26.76,54,92,3.5,334,India,Andhra Pradesh,Vijayawada,CD04-DA
Automation Testing,"Automation Testing Fundamentals, Advanced Topics, Projects",5,24 weeks,24,EEE,Beginner,9,22-11-2022,06-05-2025,Jennifer Cook,masseysean@peterson.com,Programming,Tamil,Offline,428.39,29.48,50,47,2.1,83,India,Kerala,Thiruvananthapuram,CD09-AT
Cyber Security,"Cyber Security Fundamentals, Advanced Topics, Projects",5,14 weeks,14,ECE,Advanced,9,23-07-2023,29-04-2025,Brian Perkins,hodgesbradley@forbes-morgan.com,Technology,Tamil,Online,354.68,25.68,21,58,3.2,437,India,Karnataka,Mangalore,CD08-CS
Artificial Intelligence,"Artificial Intelligence Fundamentals, Advanced Topics, Projects",3,24 weeks,24,CE,Intermediate,6,21-09-2022,29-11-2024,David Hughes,ywiley@hotmail.com,Computer Science,Tamil,Hybrid,885.79,12.93,86,54,4.3,233,India,Tamil Nadu,Chennai,CD02-AI
Data Analytics,"Data Analytics Fundamentals, Advanced Topics, Projects",5,22 weeks,22,ECE,Beginner,7,24-04-2024,10-08-2024,Karla Stephenson,alirita@cox.com,Programming,English,Online,749.75,1.46,76,37,2.8,71,India,Karnataka,Belgaum,CD04-DA
Data Science,"Data Science Fundamentals, Advanced Topics, Projects",4,14 weeks,14,ECE,Advanced,1,24-09-2022,03-09-2024,Elizabeth Kane,nbuchanan@campbell.net,Technology,Tamil,Offline,414.06,7.14,25,88,2.9,488,India,Tamil Nadu,Chennai,CD01-DS
Data Analytics,"Data Analytics Fundamentals, Advanced Topics, Projects",1,12 weeks,12,CS,Beginner,6,22-01-2023,02-11-2024,Kristy Ramirez,elliotteileen@chandler-kent.com,Computer Science,Tamil,Hybrid,980.52,49.13,84,43,2.1,25,India,Kerala,Kozhikode,CD04-DA
Full Stack Development,"Full Stack Development Fundamentals, Advanced Topics, Projects",5,24 weeks,24,ECE,Advanced,5,03-05-2024,12-04-2025,Stacy Willis,linda73@baxter-collier.com,Programming,Tamil,Hybrid,467.08,3.92,99,32,4.2,235,India,Tamil Nadu,Trichy,CD05-FS
Machine Learning,"Machine Learning Fundamentals, Advanced Topics, Projects",1,24 weeks,24,CS,Advanced,10,23-08-2022,28-04-2025,Patty Ford,tarasanders@hines.info,Technology,English,Online,564.56,3.75,89,19,5,149,India,Karnataka,Hubli,CD03-ML
Artificial Intelligence,"Artificial Intelligence Fundamentals, Advanced Topics, Projects",2,22 weeks,22,CE,Advanced,3,22-05-2024,12-10-2024,Catherine Page,bradshawbrett@hamilton.net,Technology,English,Offline,778.01,19.65,45,19,1.2,62,India,Tamil Nadu,Madurai,CD02-AI
DevOps,"DevOps Fundamentals, Advanced Topics, Projects",3,15 weeks,15,IT,Intermediate,5,02-12-2022,26-09-2024,Dennis Hanson,osantiago@white-bradley.org,Programming,English,Hybrid,448.77,31.71,76,94,3.5,146,India,Andhra Pradesh,Vijayawada,CD07-DO
Full Stack Development,"Full Stack Development Fundamentals, Advanced Topics, Projects",2,20 weeks,20,IT,Advanced,3,28-09-2022,11-10-2024,Logan Delacruz,asilva@hotmail.com,Technology,Tamil,Hybrid,635.97,13.87,76,48,2.4,433,India,Tamil Nadu,Madurai,CD05-FS
Data Analytics,"Data Analytics Fundamentals, Advanced Topics, Projects",4,13 weeks,13,CE,Intermediate,5,21-08-2023,26-08-2024,Hannah Kennedy,dylanross@gmail.com,Programming,English,Offline,807.03,2.84,95,16,2.3,294,India,Andhra Pradesh,Kurnool,CD04-DA
Data Science,"Data Science Fundamentals, Advanced Topics, Projects",1,12 weeks,12,IT,Intermediate,1,05-12-2023,26-06-2025,James Harris,nsmith@hotmail.com,Computer Science,English,Hybrid,597.46,25.86,56,2,2,489,India,Tamil Nadu,Coimbatore,CD01-DS
Machine Learning,"Machine Learning Fundamentals, Advanced Topics, Projects",4,12 weeks,12,ECE,Intermediate,7,07-08-2022,03-01-2025,Brian Jones,sydney52@hotmail.com,Engineering,English,Offline,619.14,26.45,40,62,4.7,297,India,Kerala,Alappuzha,CD03-ML
Cyber Security,"Cyber Security Fundamentals, Advanced Topics, Projects",1,19 weeks,19,EEE,Advanced,2,07-02-2023,18-10-2024,Kevin Long,qcaldwell@yahoo.com,Computer Science,English,Online,351.62,34.36,80,54,3.5,400,India,Kerala,Thrissur,CD08-CS
Data Science,"Data Science Fundamentals, Advanced Topics, Projects",2,16 weeks,16,ME,Beginner,8,13-04-2024,23-04-2025,Nathan Acosta,garciaadrian@henry.com,Programming,English,Offline,653.26,27.91,49,11,3.5,375,India,Tamil Nadu,Coimbatore,CD01-DS
Data Analytics,"Data Analytics Fundamentals, Advanced Topics, Projects",5,21 weeks,21,ME,Beginner,3,20-11-2023,06-06-2025,Wendy Li,masonsherry@gmail.com,Technology,English,Hybrid,909.61,15.53,49,60,4.6,316,India,Kerala,Alappuzha,CD04-DA
DevOps,"DevOps Fundamentals, Advanced Topics, Projects",1,22 weeks,22,ME,Beginner,4,31-05-2023,15-09-2024,John Wood,meyerglenn@yahoo.com,Technology,English,Online,250.59,1.69,70,86,1.3,2,India,Kerala,Thiruvananthapuram,CD07-DO
DevOps,"DevOps Fundamentals, Advanced Topics, Projects",5,19 weeks,19,ECE,Intermediate,7,24-07-2024,01-07-2025,Frank Nicholson,woodardedward@gmail.com,Computer Science,English,Offline,579.8,44.84,46,41,4.4,226,India,Kerala,Thiruvananthapuram,CD07-DO
Artificial Intelligence,"Artificial Intelligence Fundamentals, Advanced Topics, Projects",5,18 weeks,18,EEE,Beginner,9,18-05-2024,01-11-2024,Elizabeth Gonzalez,nmorgan@yahoo.com,Engineering,Tamil,Offline,928.9,28.95,99,67,2.6,454,India,Kerala,Alappuzha,CD02-AI
Cyber Security,"Cyber Security Fundamentals, Advanced Topics, Projects",5,14 weeks,14,CS,Beginner,10,08-08-2023,21-04-2025,Sarah Larsen,christian87@hotmail.com,Engineering,Tamil,Online,910.51,18.33,53,66,4.9,9,India,Kerala,Kochi,CD08-CS
Full Stack Development,"Full Stack Development Fundamentals, Advanced Topics, Projects",4,12 weeks,12,CE,Intermediate,10,20-03-2024,23-07-2025,Willie Turner,bethany91@garcia-matthews.org,Engineering,English,Offline,727.39,16.47,96,32,2.7,309,India,Tamil Nadu,Madurai,CD05-FS
Full Stack Development,"Full Stack Development Fundamentals, Advanced Topics, Projects",2,14 weeks,14,EEE,Advanced,7,18-04-2023,04-09-2024,Dr. Holly Norris,jason35@yahoo.com,Engineering,English,Offline,240.89,48.62,44,67,3.5,313,India,Karnataka,Bangalore,CD05-FS
Full Stack Development,"Full Stack Development Fundamentals, Advanced Topics, Projects",2,20 weeks,20,CE,Advanced,7,21-05-2023,04-06-2025,Raymond Schwartz,dmorris@yahoo.com,Engineering,Tamil,Hybrid,882.5,33.99,55,37,3.5,62,India,Karnataka,Mysore,CD05-FS
Machine Learning,"Machine Learning Fundamentals, Advanced Topics, Projects",1,19 weeks,19,IT,Beginner,4,10-10-2022,24-08-2024,Sarah Smith,amy92@craig.org,Programming,Tamil,Online,228.97,20.64,70,99,2.3,312,India,Andhra Pradesh,Visakhapatnam,CD03-ML
Machine Learning,"Machine Learning Fundamentals, Advanced Topics, Projects",5,19 weeks,19,CE,Beginner,9,12-05-2024,17-04-2025,Jason Austin,rsmith@barr-goodman.com,Engineering,English,Online,884.86,35.41,39,78,1.3,216,India,Karnataka,Mysore,CD03-ML
Data Analytics,"Data Analytics Fundamentals, Advanced Topics, Projects",3,22 weeks,22,ECE,Beginner,5,30-11-2023,17-05-2025,Bruce Curtis,blackwayne@hotmail.com,Computer Science,Tamil,Offline,104.67,40.17,64,7,4.9,255,India,Tamil Nadu,Madurai,CD04-DA
Automation Testing,"Automation Testing Fundamentals, Advanced Topics, Projects",3,19 weeks,19,ECE,Beginner,4,14-12-2023,21-10-2024,Aaron Cross,matthew60@marshall-hunt.com,Technology,English,Online,331.5,41.12,25,95,2.3,190,India,Tamil Nadu,Salem,CD09-AT
Machine Learning,"Machine Learning Fundamentals, Advanced Topics, Projects",2,22 weeks,22,CE,Beginner,3,26-08-2022,19-11-2024,Meagan Gilbert,richard99@yahoo.com,Programming,Tamil,Hybrid,857.1,29.7,73,19,1.9,484,India,Kerala,Thiruvananthapuram,CD03-ML
Data Analytics,"Data Analytics Fundamentals, Advanced Topics, Projects",5,18 weeks,18,CE,Beginner,2,01-06-2024,19-03-2025,James French,jonathan03@moore.net,Computer Science,Tamil,Offline,768.85,11.98,39,16,2.6,195,India,Kerala,Thiruvananthapuram,CD04-DA
Automation Testing,"Automation Testing Fundamentals, Advanced Topics, Projects",2,14 weeks,14,CS,Beginner,8,18-04-2023,10-09-2024,James Thompson,marysanchez@hall.biz,Engineering,English,Offline,533.3,40.29,20,77,4.2,379,India,Andhra Pradesh,Guntur,CD09-AT
Automation Testing,"Automation Testing Fundamentals, Advanced Topics, Projects",5,12 weeks,12,CE,Beginner,5,03-10-2023,26-04-2025,Robert Ortega,brentwallace@williams.com,Engineering,English,Offline,604.89,0.45,41,48,1.1,211,India,Kerala,Kochi,CD09-AT
Machine Learning,"Machine Learning Fundamentals, Advanced Topics, Projects",3,23 weeks,23,EEE,Advanced,1,03-05-2024,07-01-2025,Christopher Roberts,sara06@gmail.com,Engineering,English,Offline,886.89,30.98,100,7,3.6,458,India,Tamil Nadu,Salem,CD03-ML
Data Science,"Data Science Fundamentals, Advanced Topics, Projects",1,21 weeks,21,CS,Beginner,7,15-02-2024,26-05-2025,Jeffrey Potter,collinsshelly@gmail.com,Programming,Tamil,Online,262.45,34.83,22,98,1.5,492,India,Tamil Nadu,Trichy,CD01-DS
Full Stack Development,"Full Stack Development Fundamentals, Advanced Topics, Projects",5,14 weeks,14,ME,Advanced,8,17-02-2024,09-04-2025,Brendan Davis,keithstewart@martinez.com,Programming,Tamil,Offline,229.75,41.69,36,26,3.4,138,India,Karnataka,Belgaum,CD05-FS
Data Science,"Data Science Fundamentals, Advanced Topics, Projects",3,22 weeks,22,ECE,Advanced,10,01-02-2024,14-08-2024,Barbara Hammond,zamoramatthew@davis.biz,Technology,English,Offline,117.86,5.98,84,41,2.9,475,India,Karnataka,Mysore,CD01-DS
DevOps,"DevOps Fundamentals, Advanced Topics, Projects",2,17 weeks,17,ECE,Beginner,5,17-07-2024,07-09-2024,Walter Hernandez,bennettbrian@benton.com,Engineering,Tamil,Offline,969.64,3.49,30,57,1,449,India,Karnataka,Belgaum,CD07-DO
Data Science,"Data Science Fundamentals, Advanced Topics, Projects",2,22 weeks,22,ECE,Advanced,6,16-06-2023,14-02-2025,Ellen Price,scott07@ramos-rodriguez.com,Programming,Tamil,Online,765.67,39.92,60,58,4,245,India,Kerala,Thiruvananthapuram,CD01-DS
Full Stack Development,"Full Stack Development Fundamentals, Advanced Topics, Projects",1,13 weeks,13,ECE,Advanced,7,14-12-2022,02-04-2025,Diana Franco,robertbrennan@yahoo.com,Engineering,English,Hybrid,893.33,6.48,22,57,4.1,197,India,Andhra Pradesh,Guntur,CD05-FS
Automation Testing,"Automation Testing Fundamentals, Advanced Topics, Projects",1,18 weeks,18,EEE,Advanced,7,27-11-2022,07-06-2025,Lisa Perez,pjohnson@allen.com,Engineering,English,Online,959.49,2.04,100,46,1.5,34,India,Kerala,Kochi,CD09-AT
Cloud Computing,"Cloud Computing Fundamentals, Advanced Topics, Projects",1,14 weeks,14,ECE,Intermediate,4,09-03-2023,15-06-2025,Patricia Hawkins,gordonjames@hotmail.com,Computer Science,Tamil,Offline,618.09,48.88,83,53,2.6,345,India,Andhra Pradesh,Vijayawada,CD06-CC
Full Stack Development,"Full Stack Development Fundamentals, Advanced Topics, Projects",5,14 weeks,14,ECE,Beginner,3,16-08-2023,14-11-2024,Laurie Brooks DDS,andrea55@hotmail.com,Technology,Tamil,Online,603.64,5.21,51,27,4.2,211,India,Andhra Pradesh,Nellore,CD05-FS
Data Science,"Data Science Fundamentals, Advanced Topics, Projects",1,19 weeks,19,ECE,Advanced,2,26-12-2023,11-02-2025,Ronald Martinez,brandivaughan@hotmail.com,Technology,English,Online,422.45,23.71,69,85,2.6,88,India,Tamil Nadu,Madurai,CD01-DS
Cloud Computing,"Cloud Computing Fundamentals, Advanced Topics, Projects",5,18 weeks,18,ECE,Advanced,8,29-04-2024,23-10-2024,Drew Herring,amanda37@yahoo.com,Computer Science,English,Offline,147.16,20.92,94,17,2.5,21,India,Tamil Nadu,Madurai,CD06-CC
Data Science,"Data Science Fundamentals, Advanced Topics, Projects",5,13 weeks,13,ECE,Intermediate,7,08-03-2023,02-10-2024,Julia Jackson,xprice@hotmail.com,Technology,Tamil,Offline,762.84,0.25,100,73,1.7,385,India,Kerala,Kozhikode,CD01-DS
DevOps,"DevOps Fundamentals, Advanced Topics, Projects",4,13 weeks,13,ME,Intermediate,4,20-05-2023,18-04-2025,Patricia Navarro,despinoza@ortiz.com,Technology,English,Hybrid,753.65,41.05,65,32,2.4,154,India,Kerala,Thiruvananthapuram,CD07-DO
Full Stack Development,"Full Stack Development Fundamentals, Advanced Topics, Projects",2,15 weeks,15,CE,Advanced,2,25-08-2022,22-03-2025,Todd Reed,francisandrea@hotmail.com,Programming,Tamil,Offline,768.2,34.86,83,33,3,480,India,Andhra Pradesh,Vijayawada,CD05-FS
Full Stack Development,"Full Stack Development Fundamentals, Advanced Topics, Projects",5,18 weeks,18,CE,Beginner,3,17-06-2023,04-02-2025,Nicole Gomez,lawrencelaura@hotmail.com,Engineering,Tamil,Hybrid,684.58,11.52,91,75,2.9,246,India,Kerala,Thiruvananthapuram,CD05-FS
Machine Learning,"Machine Learning Fundamentals, Advanced Topics, Projects",4,23 weeks,23,CS,Advanced,8,04-07-2023,28-05-2025,Tammy Brown,costajudith@hoffman.com,Technology,English,Online,269.61,27.76,67,10,1.6,59,India,Kerala,Thrissur,CD03-ML
Data Science,"Data Science Fundamentals, Advanced Topics, Projects",5,17 weeks,17,CE,Beginner,9,10-04-2024,26-06-2025,Sarah Nelson,zstokes@preston.com,Technology,Tamil,Online,440.93,45.05,31,22,2.1,0,India,Kerala,Thiruvananthapuram,CD01-DS
Machine Learning,"Machine Learning Fundamentals, Advanced Topics, Projects",2,13 weeks,13,CS,Advanced,10,09-03-2023,07-11-2024,Lisa Brewer,yhenry@gmail.com,Programming,English,Offline,947.83,41.35,61,6,3.2,131,India,Kerala,Alappuzha,CD03-ML
Data Analytics,"Data Analytics Fundamentals, Advanced Topics, Projects",5,17 weeks,17,EEE,Intermediate,8,16-07-2024,01-02-2025,Amy West,allisonburke@morales.com,Programming,English,Hybrid,777.82,41.03,86,94,1.3,316,India,Andhra Pradesh,Visakhapatnam,CD04-DA
Cyber Security,"Cyber Security Fundamentals, Advanced Topics, Projects",1,18 weeks,18,ME,Intermediate,1,03-05-2023,27-03-2025,Brooke Hill,nathanmelton@hotmail.com,Computer Science,Tamil,Hybrid,873.01,5.5,50,83,3.6,486,India,Andhra Pradesh,Guntur,CD08-CS
Cyber Security,"Cyber Security Fundamentals, Advanced Topics, Projects",2,12 weeks,12,IT,Beginner,5,01-08-2023,12-02-2025,Charlene Thompson,virginiareese@yahoo.com,Programming,Tamil,Offline,553.62,21.95,60,0,4.6,395,India,Tamil Nadu,Trichy,CD08-CS
Machine Learning,"Machine Learning Fundamentals, Advanced Topics, Projects",2,18 weeks,18,CE,Intermediate,8,30-09-2022,03-10-2024,Matthew Wolf,wjames@hotmail.com,Programming,English,Hybrid,280.74,11.66,60,29,2.2,415,India,Karnataka,Mangalore,CD03-ML
Cyber Security,"Cyber Security Fundamentals, Advanced Topics, Projects",5,19 weeks,19,ME,Advanced,7,21-12-2023,21-12-2024,Ian Brooks,jamesrodriguez@roberts-smith.com,Technology,Tamil,Online,390.25,30.1,72,75,4.9,160,India,Karnataka,Hubli,CD08-CS
Full Stack Development,"Full Stack Development Fundamentals, Advanced Topics, Projects",1,24 weeks,24,CS,Advanced,8,11-08-2023,28-10-2024,Felicia King,njohnson@gmail.com,Programming,English,Offline,607.26,28.19,81,71,1.3,262,India,Tamil Nadu,Madurai,CD05-FS
DevOps,"DevOps Fundamentals, Advanced Topics, Projects",3,17 weeks,17,IT,Beginner,2,13-12-2023,26-11-2024,Katrina Davis,ujordan@gmail.com,Engineering,English,Offline,649.07,48,22,50,3.5,463,India,Andhra Pradesh,Visakhapatnam,CD07-DO
Data Analytics,"Data Analytics Fundamentals, Advanced Topics, Projects",4,14 weeks,14,EEE,Beginner,7,15-03-2024,25-02-2025,Mr. Mark Mitchell,andrewlopez@gibson.com,Programming,Tamil,Hybrid,873.52,35.41,31,98,4.6,140,India,Andhra Pradesh,Visakhapatnam,CD04-DA
Machine Learning,"Machine Learning Fundamentals, Advanced Topics, Projects",3,20 weeks,20,IT,Intermediate,3,05-11-2022,16-07-2025,Nicole Walker,sperry@ortega.com,Engineering,English,Hybrid,499.98,13.25,96,19,2.9,306,India,Kerala,Thiruvananthapuram,CD03-ML
Full Stack Development,"Full Stack Development Fundamentals, Advanced Topics, Projects",4,16 weeks,16,EEE,Advanced,5,22-05-2024,02-09-2024,Kelsey Graham,mcphersonbrendan@yahoo.com,Engineering,English,Online,658.68,15.53,55,44,3.6,296,India,Karnataka,Hubli,CD05-FS
Cyber Security,"Cyber Security Fundamentals, Advanced Topics, Projects",5,24 weeks,24,EEE,Beginner,3,09-11-2023,16-02-2025,Adam Guerra,dawncooke@hotmail.com,Engineering,English,Hybrid,117.79,6.74,43,61,2.7,74,India,Andhra Pradesh,Kurnool,CD08-CS
Artificial Intelligence,"Artificial Intelligence Fundamentals, Advanced Topics, Projects",2,12 weeks,12,CS,Advanced,8,21-12-2022,10-10-2024,Michael Brown,thompsonolivia@day.com,Programming,Tamil,Offline,106.29,20.25,26,44,2.8,266,India,Tamil Nadu,Trichy,CD02-AI
Cloud Computing,"Cloud Computing Fundamentals, Advanced Topics, Projects",2,16 weeks,16,CE,Intermediate,7,25-11-2022,04-05-2025,Ronald Roberts,zflynn@austin-carney.org,Technology,Tamil,Online,841.96,33.83,74,13,1.8,102,India,Kerala,Kochi,CD06-CC
Cloud Computing,"Cloud Computing Fundamentals, Advanced Topics, Projects",2,14 weeks,14,ECE,Beginner,5,04-06-2023,01-04-2025,Jessica Stone,natashabeck@yahoo.com,Programming,Tamil,Hybrid,672.94,19.52,74,21,2.4,444,India,Kerala,Thiruvananthapuram,CD06-CC
Automation Testing,"Automation Testing Fundamentals, Advanced Topics, Projects",3,16 weeks,16,ECE,Intermediate,9,03-09-2022,01-09-2024,Jamie Evans,gibsonvalerie@smith-gallagher.org,Computer Science,English,Online,206.81,41.28,94,59,2.8,364,India,Karnataka,Mangalore,CD09-AT
Automation Testing,"Automation Testing Fundamentals, Advanced Topics, Projects",5,12 weeks,12,ME,Beginner,4,27-02-2023,18-02-2025,Jennifer Johnson,iwashington@gmail.com,Technology,English,Offline,665.54,48.79,38,6,4.7,59,India,Kerala,Thrissur,CD09-AT
Machine Learning,"Machine Learning Fundamentals, Advanced Topics, Projects",2,21 weeks,21,ME,Beginner,2,07-07-2024,01-06-2025,Michael Williams,joshuabowers@nguyen.com,Computer Science,Tamil,Offline,246.73,6.87,100,81,1.6,115,India,Tamil Nadu,Salem,CD03-ML
Artificial Intelligence,"Artificial Intelligence Fundamentals, Advanced Topics, Projects",1,12 weeks,12,ME,Advanced,8,03-04-2024,26-06-2025,Richard Bowman,johnsonbrenda@hotmail.com,Programming,Tamil,Offline,926.39,16.68,44,83,2,331,India,Kerala,Kozhikode,CD02-AI
Machine Learning,"Machine Learning Fundamentals, Advanced Topics, Projects",4,17 weeks,17,ECE,Intermediate,6,10-07-2023,19-12-2024,Sierra Stevens,thomasgutierrez@hotmail.com,Technology,Tamil,Online,689.97,30.49,79,67,2,42,India,Tamil Nadu,Salem,CD03-ML
Artificial Intelligence,"Artificial Intelligence Fundamentals, Advanced Topics, Projects",2,14 weeks,14,EEE,Intermediate,6,21-09-2022,04-03-2025,Megan Wallace,lcalderon@garcia-jackson.org,Programming,Tamil,Online,415.69,36.23,24,100,1.3,405,India,Andhra Pradesh,Guntur,CD02-AI
Data Analytics,"Data Analytics Fundamentals, Advanced Topics, Projects",2,13 weeks,13,CE,Advanced,4,24-07-2023,09-10-2024,Latoya Gallegos,fullerdeanna@gmail.com,Technology,English,Online,230.42,19.39,81,51,1.5,183,India,Karnataka,Hubli,CD04-DA
DevOps,"DevOps Fundamentals, Advanced Topics, Projects",5,21 weeks,21,ECE,Intermediate,7,02-02-2024,30-03-2025,Andrea Hayes,wallscaitlin@gmail.com,Computer Science,English,Offline,993.58,32.82,52,45,3.3,124,India,Kerala,Kozhikode,CD07-DO
Cyber Security,"Cyber Security Fundamentals, Advanced Topics, Projects",1,12 weeks,12,CE,Advanced,3,29-05-2023,04-01-2025,Carolyn Brown,loricrawford@yahoo.com,Programming,Tamil,Offline,501.03,6,58,13,3.1,272,India,Andhra Pradesh,Kurnool,CD08-CS
Artificial Intelligence,"Artificial Intelligence Fundamentals, Advanced Topics, Projects",4,16 weeks,16,CE,Advanced,4,03-02-2024,12-02-2025,Laura Camacho,deniserivera@nguyen-olson.com,Technology,Tamil,Online,587.51,4.81,55,40,3.2,360,India,Tamil Nadu,Salem,CD02-AI
DevOps,"DevOps Fundamentals, Advanced Topics, Projects",5,18 weeks,18,ME,Intermediate,4,02-10-2022,17-03-2025,Terry Barker,wmoran@hotmail.com,Programming,English,Hybrid,781.06,27.02,82,5,3.9,5,India,Karnataka,Mysore,CD07-DO
Machine Learning,"Machine Learning Fundamentals, Advanced Topics, Projects",2,15 weeks,15,IT,Beginner,4,03-11-2022,26-05-2025,Caleb Morales,wendy26@marshall-vaughan.com,Programming,Tamil,Offline,203.18,28.1,35,63,1.5,488,India,Tamil Nadu,Trichy,CD03-ML
Data Analytics,"Data Analytics Fundamentals, Advanced Topics, Projects",5,15 weeks,15,CS,Advanced,3,27-11-2022,09-07-2025,Anthony Garcia,john90@hubbard-johnson.info,Engineering,English,Offline,927.15,17.02,59,33,1.6,401,India,Andhra Pradesh,Visakhapatnam,CD04-DA
DevOps,"DevOps Fundamentals, Advanced Topics, Projects",4,13 weeks,13,IT,Advanced,9,02-11-2023,25-03-2025,Thomas Rodriguez,sriddle@hotmail.com,Technology,Tamil,Online,524.76,15.88,37,15,2.6,83,India,Tamil Nadu,Madurai,CD07-DO
