SalesID,SalesPersonName,Region,LeadsGenerated,Conversions,Revenue,Month,Email,PhoneNumber,Age,ExperienceYears,Team,JoiningDate,TargetAchieved,CustomerSatisfaction,CommissionEarned,LastLogin,FeedbackComments,SalesChannel,Certifications,Course ID
4373,Gary Richardson,West,58,26,8896.39,2022-05,gibsonmathew@gmail.com,001-971-363-0496,27,14,Beta,2023-01-18,No,8,976.99,2025-01-06 15:05:11,Boy success dinner network.,Offline,Elite Trainer,CD03-ML
4374,Matthew Clayton,North,14,50,4259.34,2024-04,qcastaneda@hotmail.com,(314)084-7793x674,38,0,Beta,2024-05-24,Yes,2,151.03,2025-02-20 23:40:42,Pick know morning production doctor board side.,Hybrid,None,CD02-AI
4375,Renee Robertson,Central,37,6,1863.17,2024-06,normanperkins@barber.com,468-251-5128x5428,28,1,Beta,2022-08-06,Yes,3,916.73,2025-05-31 11:00:26,Past establish against goal professional include reality ahead.,Online,Certified Seller,CD02-AI
4376,Kathleen Gonzalez,East,43,14,1820.68,2023-06,frose@hotmail.com,676-972-8427,44,0,Beta,2020-10-23,Yes,9,196.05,2025-02-17 19:18:09,Raise drug tough thank leg.,Online,Certified Seller,CD02-AI
4377,Andrew Campbell,North,57,25,5327.56,2023-08,stacey26@hotmail.com,459-433-9962,25,5,Gamma,2021-12-14,No,8,704.31,2025-04-24 22:06:24,Special try someone capital close of treatment.,Offline,Certified Seller,CD06-CC
4378,Christopher Pitts,West,26,22,9475.39,2022-07,joshua88@gaines.com,+1-867-336-7410x859,38,18,Alpha,2021-02-06,Yes,7,899.3,2025-04-05 04:33:33,Child investment people home.,Online,None,CD09-AT
4379,Stephanie Cook,East,13,18,3492.06,2024-02,erinrice@yahoo.com,372.951.0310,32,1,Alpha,2023-09-16,Yes,4,181.12,2025-07-19 16:11:29,Wish describe side.,Hybrid,Certified Seller,CD06-CC
4380,Sandra Salazar,West,47,5,3254.55,2023-08,douglas88@campbell.org,019-751-9490x2434,46,14,Gamma,2020-12-03,No,5,806.32,2025-01-04 10:16:19,Open everything along whom page better.,Online,Elite Trainer,CD08-CS
4381,Kevin Weaver,East,32,35,5026.8,2024-07,anthonytorres@yahoo.com,(677)094-0131,28,13,Gamma,2021-11-02,No,5,551.46,2025-04-05 10:30:50,East drop understand tree stand operation them style.,Offline,Elite Trainer,CD09-AT
4382,Daniel Davila,North,92,0,2327.68,2023-10,lhall@hotmail.com,+1-217-865-5493x5190,24,10,Beta,2023-01-18,Yes,6,927.28,2025-04-06 07:00:13,Year similar exactly customer trade shoulder drive current.,Hybrid,None,CD05-FS
4383,Alyssa Green,Central,51,50,6716.42,2024-12,elucas@gmail.com,001-089-784-4557x852,41,13,Beta,2020-10-28,No,1,350.23,2025-06-10 21:36:25,Everybody cut music beautiful wife there.,Offline,Certified Seller,CD03-ML
4384,Linda Fernandez,North,16,39,8808.44,2024-01,desireeporter@gmail.com,414-607-1008x8887,44,9,Alpha,2022-01-28,No,5,817.01,2025-01-26 21:47:18,Us gun group voice.,Offline,Certified Seller,CD02-AI
4385,Deanna Rojas,West,96,38,5183.66,2024-11,moralauren@gmail.com,(574)524-1181x0238,41,17,Alpha,2023-01-05,No,2,186.05,2025-02-07 23:08:56,World black hair occur create this.,Online,None,CD02-AI
4386,Joshua Hamilton,Central,52,12,3741.66,2022-10,braypeter@gmail.com,001-767-905-6405x799,32,7,Gamma,2023-12-18,Yes,1,534.4,2025-01-26 18:17:39,View left evening build.,Offline,Certified Seller,CD08-CS
4387,Jason Henderson,West,40,23,2596.32,2022-04,bauerjohnny@howell-bass.com,+1-647-120-9421,30,10,Beta,2022-08-15,No,9,547.02,2025-05-22 03:07:26,Protect local two way picture trouble media.,Hybrid,None,CD01-DS
4388,Matthew Davis,South,76,36,6559.33,2022-02,dylan37@hotmail.com,7624607511,40,19,Gamma,2022-12-12,No,3,341.46,2025-07-11 18:09:24,Mouth week sing nature.,Online,Certified Seller,CD05-FS
4389,Melanie Navarro,East,99,41,2860.57,2023-04,cherylmorales@boyd.net,+1-963-946-6180,29,4,Beta,2023-12-09,Yes,7,321.26,2025-05-21 13:07:39,Provide decide ahead total ago world.,Offline,None,CD09-AT
4390,Connie Murray,North,98,0,8140.77,2023-03,stephenbowman@hotmail.com,551-181-6776x8826,24,18,Alpha,2022-07-09,No,4,735.62,2025-03-26 02:54:58,Find role learn save.,Offline,Elite Trainer,CD02-AI
4391,Cristian Stafford,North,68,14,5824.71,2024-06,omckay@hotmail.com,568-624-4169,32,10,Beta,2021-02-20,No,1,445.26,2025-02-23 11:41:33,Congress plan explain today past end.,Offline,Elite Trainer,CD05-FS
4392,Thomas Lloyd,North,28,5,4400.56,2024-11,kcortez@archer-wilson.com,532-029-2247x66347,38,17,Gamma,2023-05-01,Yes,3,315.16,2025-06-08 01:22:07,Industry site apply probably use clearly ground.,Offline,None,CD01-DS
4393,Chase White,North,25,36,8241.43,2022-10,mitchellshelley@hensley.com,(562)404-7033x6274,38,3,Alpha,2022-12-07,Yes,5,561.71,2025-01-16 04:33:11,By support treat scene business budget.,Online,None,CD07-DO
4394,Jimmy Lamb,Central,39,29,9646.04,2024-12,campbelljames@blair.org,963.506.8457x2231,24,4,Alpha,2021-10-13,Yes,9,791.7,2025-02-28 04:47:36,Dream those art.,Offline,Certified Seller,CD04-DA
4395,Nicole Gross,North,85,23,9304.8,2022-09,xmedina@gmail.com,(406)049-4083,46,14,Alpha,2020-08-26,Yes,9,906.38,2025-02-14 20:25:20,Better nice member special chance child why.,Online,Elite Trainer,CD07-DO
4396,Crystal Ramsey,South,51,20,6236.07,2022-03,sheri46@oneill.biz,378-603-6818,36,0,Beta,2023-02-24,Yes,10,454.49,2025-04-04 06:35:52,Page especially win determine up before.,Online,None,CD01-DS
4397,Don Perkins,East,60,22,2066.22,2024-04,rachel58@hotmail.com,287-425-8412,49,6,Beta,2021-12-03,Yes,3,171.59,2025-05-31 03:35:57,Become prepare tree.,Hybrid,Certified Seller,CD07-DO
4398,Emily Miles,East,60,31,6155.5,2022-03,tthompson@galvan-jordan.com,+1-614-266-2560x8669,48,17,Gamma,2021-11-09,Yes,9,991.14,2025-01-19 02:40:19,Particularly compare reality seat hundred.,Hybrid,Certified Seller,CD08-CS
4399,Debra Villarreal,South,18,28,4534.45,2023-08,connietorres@gmail.com,803-964-6305,29,11,Beta,2022-01-14,Yes,9,875.35,2025-04-22 03:21:34,Into far unit government.,Online,None,CD05-FS
4400,Cory Fletcher,West,19,20,4460.95,2024-12,ashleyjohnson@yahoo.com,(090)108-2980,41,2,Alpha,2024-05-14,Yes,7,834.5,2025-07-12 10:09:20,Back look good.,Offline,Certified Seller,CD01-DS
4401,Jason Nunez,South,61,22,1742.16,2022-06,jacquelinehernandez@yahoo.com,521.741.1325,38,7,Alpha,2023-02-06,Yes,9,353.14,2025-06-06 00:56:39,Assume us whole per degree.,Online,Elite Trainer,CD07-DO
4402,Danny Mccann,Central,49,48,6237.5,2022-08,taylorhubbard@carney-wiggins.info,301-201-4680,44,11,Beta,2024-06-06,No,5,858.99,2025-01-03 09:14:11,Defense than question future strong look letter.,Offline,Certified Seller,CD09-AT
4403,Kyle Ashley,Central,30,32,3865.2,2022-09,pwood@hotmail.com,014-937-7331,46,4,Beta,2024-01-19,No,3,875.05,2025-04-28 13:10:05,Raise certainly policy ball class.,Online,Elite Trainer,CD02-AI
4404,Brooke Cisneros,South,74,43,5613.31,2023-01,angela98@hotmail.com,(076)315-6676x49992,45,10,Beta,2021-07-09,Yes,2,629.93,2025-07-13 12:13:53,Produce animal contain necessary determine answer.,Online,Certified Seller,CD02-AI
4405,Lindsey Carter,East,98,40,2581.13,2024-11,vangcourtney@hotmail.com,659.891.4153,27,20,Beta,2023-01-30,No,1,355.0,2025-05-12 19:56:41,Including board expert.,Online,None,CD01-DS
4406,George Bell,North,45,26,6972.89,2022-03,brandon21@yahoo.com,001-651-396-9965x18238,22,8,Gamma,2023-02-23,Yes,8,229.22,2025-02-19 12:32:27,They and allow chance.,Hybrid,Elite Trainer,CD09-AT
4407,Cameron Campbell,Central,15,42,8063.89,2022-08,josephwinters@mayer-elliott.com,950.710.0864,47,2,Gamma,2021-09-03,No,4,651.43,2025-04-12 01:05:15,Person painting father recognize car table news.,Offline,None,CD03-ML
4408,Brittany Mitchell,North,98,35,9446.86,2023-06,morrisonphillip@davis.net,(026)626-8440x683,49,16,Gamma,2024-04-03,Yes,3,445.3,2025-02-09 17:37:33,Moment raise about dream worker.,Offline,Elite Trainer,CD06-CC
4409,Steven Schmidt,South,50,42,4183.59,2023-02,smithkimberly@hotmail.com,(398)127-5888x307,30,14,Gamma,2023-09-03,No,1,352.86,2025-04-22 07:45:23,Concern send discuss entire under suddenly itself.,Hybrid,None,CD04-DA
4410,Dwayne Booth,South,65,22,6008.97,2023-06,galvanrachel@hotmail.com,001-260-864-8948,48,15,Gamma,2022-09-18,Yes,6,424.07,2025-06-24 06:59:47,Talk form be.,Offline,Certified Seller,CD07-DO
4411,Alyssa Rice,North,39,25,3192.74,2024-07,pgarrett@sanders-sosa.org,(057)669-7547x85024,33,3,Gamma,2023-08-01,Yes,1,260.56,2025-06-21 11:34:35,Manage him decade hit force live land.,Online,None,CD06-CC
4412,Jonathan Johnson,West,73,43,5609.7,2022-08,bill27@yahoo.com,(349)684-3685,27,10,Beta,2021-12-21,Yes,6,141.63,2025-03-21 21:05:40,Behind success three movie.,Hybrid,Certified Seller,CD09-AT
4413,Abigail Dalton,South,41,20,4818.26,2022-11,wromero@lewis.com,525-339-1143x50426,37,14,Gamma,2023-08-31,No,1,844.75,2025-04-15 14:17:42,Wind market task.,Offline,None,CD06-CC
4414,Alexander Hill,Central,98,6,1922.92,2022-04,graymolly@hill-harris.info,747.827.8310x46254,48,1,Beta,2023-01-11,No,10,290.04,2025-07-21 09:26:00,Learn machine anything media.,Online,Certified Seller,CD07-DO
4415,Johnathan Mcdaniel,South,77,43,1621.74,2022-01,villaleslie@cardenas-campbell.com,1133443597,46,3,Alpha,2021-03-23,No,1,422.09,2025-02-06 06:12:29,Charge citizen remain I employee.,Offline,Elite Trainer,CD01-DS
4416,Andrew Davis,Central,15,29,2719.19,2024-04,figueroalori@keller.info,(032)515-4957x4235,23,20,Beta,2024-01-14,No,6,933.88,2025-07-23 05:24:47,Stay under the per.,Online,None,CD09-AT
4417,John Coleman,Central,90,6,3500.55,2022-09,christopher74@smith.biz,+1-926-784-5340x16016,47,2,Beta,2020-11-11,Yes,4,650.93,2025-06-03 07:51:11,Consider travel tough southern then fall.,Offline,Certified Seller,CD09-AT
4418,Becky Simpson,West,70,19,1313.3,2022-10,zjordan@yahoo.com,1250225787,26,13,Alpha,2023-08-07,No,7,682.71,2025-03-01 23:15:19,Whose listen my fish home.,Offline,Certified Seller,CD06-CC
4419,Kristin Bray,Central,66,25,7124.81,2022-12,rdavis@evans.net,+1-619-189-3201x23902,24,9,Beta,2021-12-20,Yes,9,817.96,2025-06-20 20:06:35,Anything open I role west seven oil city.,Hybrid,None,CD08-CS
4420,Blake Dougherty,East,55,23,2718.25,2023-03,alowe@kline.com,(946)118-4817,43,8,Gamma,2023-08-31,Yes,4,957.01,2025-07-20 10:30:46,Woman person strategy eye wear news.,Hybrid,Elite Trainer,CD01-DS
4421,John Smith,West,69,34,3591.55,2023-07,berryamanda@yahoo.com,972.611.6196,48,16,Gamma,2022-08-04,Yes,10,933.28,2025-01-06 21:14:28,Together street choice past.,Online,Certified Seller,CD03-ML
4422,Chelsea Francis,West,100,45,6657.1,2023-04,pparker@yahoo.com,(169)113-6062,36,14,Gamma,2023-09-02,No,10,525.17,2025-06-23 12:16:01,Service start once each base.,Hybrid,Elite Trainer,CD04-DA
4423,Karen Cook,North,74,10,2936.42,2022-01,dustin49@gmail.com,(417)565-6294,45,14,Beta,2022-11-05,No,7,593.53,2025-06-03 12:02:25,Concern trade rise.,Online,Certified Seller,CD01-DS
4424,Stuart Hughes,East,68,13,3821.69,2024-02,lisa29@yahoo.com,+1-881-197-9248x089,45,10,Beta,2020-10-01,Yes,3,127.92,2025-07-03 11:33:38,Under peace field capital beat.,Hybrid,None,CD04-DA
4425,Marc Hammond,East,24,25,2694.44,2022-10,warrenkelly@melton.com,001-356-986-7598x441,35,12,Gamma,2023-04-04,Yes,5,741.72,2025-03-05 13:40:29,Month strategy easy woman imagine spend.,Offline,Certified Seller,CD03-ML
4426,Jennifer Alexander,West,47,2,7797.62,2022-01,patrickgraham@washington-elliott.com,001-894-758-3443x5407,35,9,Alpha,2022-03-05,No,7,900.45,2025-04-09 15:12:31,Interest late clearly.,Offline,Certified Seller,CD06-CC
4427,Carlos Morgan,East,34,50,9546.19,2022-05,laurenhunter@yahoo.com,001-032-874-6226,26,10,Beta,2023-09-29,No,1,886.75,2025-03-16 09:51:51,Top suffer discuss bag decide.,Online,None,CD06-CC
4428,Seth Perez,South,16,36,1413.94,2024-02,cannonmary@santos.org,361.304.7380x040,45,4,Beta,2023-12-06,No,1,385.26,2025-07-25 00:59:42,Day find successful health bar best.,Online,None,CD05-FS
4429,Stephanie Johnson,East,11,23,1665.08,2024-06,hansonjessica@russell.net,664-961-8712,42,7,Beta,2024-05-19,No,10,899.21,2025-01-07 13:09:18,Gas raise in feel political.,Offline,None,CD08-CS
4430,Alyssa Merritt,East,29,38,5100.66,2022-03,crawfordwilliam@yahoo.com,442-522-5610,42,8,Beta,2021-02-01,Yes,4,697.83,2025-03-26 13:38:37,Under method trip trip stand box.,Offline,Elite Trainer,CD08-CS
4431,Sarah Ward,Central,58,23,5188.06,2023-07,ramirezalexander@shepherd.com,303-673-7108x4043,35,13,Gamma,2020-10-29,No,7,495.6,2025-01-24 17:21:57,Career miss movie bring join woman.,Online,Certified Seller,CD04-DA
4432,Alexis Sampson,East,93,20,8594.76,2022-05,kathleen13@hernandez.com,+1-748-162-6459x6859,23,7,Beta,2022-01-04,Yes,9,887.51,2025-01-11 16:54:37,Poor prepare cause view boy group time.,Hybrid,Certified Seller,CD09-AT
4433,Regina Farmer,West,47,25,3196.31,2024-08,jmartinez@hotmail.com,(943)714-6349x29352,30,15,Beta,2022-12-11,No,2,541.12,2025-07-02 02:49:07,Continue light their deal water debate cover.,Hybrid,None,CD05-FS
4434,David Wallace,Central,63,30,6795.69,2024-05,dannytorres@yahoo.com,104-969-9832x599,38,0,Gamma,2021-01-07,No,3,558.05,2025-04-24 20:55:05,Especially artist choice close human mention.,Hybrid,None,CD02-AI
4435,Christian Allen,South,41,6,5923.69,2022-10,williamsdeanna@hotmail.com,+1-758-644-9286x5049,36,2,Gamma,2022-01-02,Yes,9,914.3,2025-07-24 22:21:53,Test trouble notice organization sometimes history foreign.,Online,None,CD02-AI
4436,Alexa Dominguez,Central,65,5,1399.14,2023-08,finleyjennifer@hotmail.com,766-265-4340,41,13,Beta,2024-07-24,No,9,116.97,2025-06-29 16:19:55,Raise benefit expect stage range message gun.,Offline,Elite Trainer,CD09-AT
4437,John Mcdaniel,North,21,16,1304.05,2022-12,petermorales@ryan.net,001-032-183-0120x91302,48,9,Gamma,2021-07-16,No,9,241.1,2025-01-19 03:39:58,About the wind situation.,Online,None,CD03-ML
4438,Bryan Huff,East,25,25,2872.06,2024-07,jeremy61@gmail.com,+1-543-371-7829,45,18,Beta,2023-12-12,Yes,8,616.99,2025-04-18 01:49:18,Glass capital professor building although doctor test.,Offline,Certified Seller,CD09-AT
4439,Samuel Adams,West,58,16,2176.71,2023-11,ebartlett@gmail.com,(169)705-2630x831,41,10,Beta,2022-08-14,Yes,9,755.71,2025-07-11 10:24:39,Better far job leg western sometimes.,Hybrid,Elite Trainer,CD08-CS
4440,Frank Davis,East,42,40,2182.66,2023-03,johnarnold@harrison-hall.com,076.294.7277x5239,39,7,Alpha,2023-02-10,Yes,9,962.23,2025-07-09 09:53:46,Stock me form fight military.,Offline,None,CD03-ML
4441,Edward Miller,North,41,26,8472.35,2023-07,dennisjoseph@yahoo.com,672.264.5946x978,37,0,Alpha,2023-04-19,No,2,366.35,2025-05-11 12:45:00,Firm body black share available.,Online,Elite Trainer,CD05-FS
4442,Adrian Allison,South,48,13,9426.75,2022-12,eric61@cross-mclaughlin.biz,+1-564-761-7171x144,36,12,Beta,2023-12-03,No,8,456.74,2025-03-10 16:19:31,Senior father hit control available capital.,Online,Elite Trainer,CD04-DA
4443,Jesse Stone,East,89,20,5411.06,2023-01,stevenphillips@hotmail.com,+1-170-798-9610x050,25,18,Beta,2022-11-23,Yes,6,477.98,2025-04-17 10:22:51,Law property approach value agree onto decade.,Offline,None,CD04-DA
4444,Shawn Lindsey,West,47,4,5114.45,2023-09,townsendalexis@smith-vasquez.biz,001-381-916-4356x3106,35,18,Beta,2021-05-31,Yes,10,672.78,2025-06-24 18:02:34,Nation myself plant worker specific foreign.,Offline,None,CD02-AI
4445,Christopher Miller,Central,46,8,6191.29,2023-05,megangarcia@hotmail.com,+1-757-735-2943x054,47,13,Beta,2022-05-24,No,5,701.14,2025-06-03 14:30:00,Mr huge professor.,Offline,None,CD03-ML
4446,Richard Griffin,North,20,43,8031.72,2024-08,kennethelliott@lane-mccarthy.com,+1-797-857-3750x42029,44,6,Gamma,2024-05-13,Yes,3,988.43,2025-02-19 21:46:05,Among enter force.,Offline,Certified Seller,CD08-CS
4447,Yolanda Scott,Central,66,14,6866.02,2024-02,dawn89@mitchell-jackson.com,433-763-0249x49296,48,5,Gamma,2024-04-01,Yes,7,536.59,2025-04-26 19:24:40,Key traditional floor.,Hybrid,None,CD03-ML
4448,Amanda Young MD,North,78,19,8729.58,2022-08,scott30@banks.biz,539.542.7239x61900,34,18,Beta,2020-12-25,No,3,264.16,2025-02-15 16:11:23,Kind character opportunity.,Offline,Certified Seller,CD08-CS
4449,Jessica Walker,South,13,42,5319.1,2023-08,michelle44@yahoo.com,+1-178-062-9666x110,44,0,Alpha,2023-11-29,No,4,300.73,2025-06-11 06:28:52,Long choice go try he network.,Online,Elite Trainer,CD09-AT
4450,Laura Spencer,South,51,41,6104.84,2024-02,sue37@yahoo.com,+1-218-301-4256x6394,33,8,Gamma,2021-07-10,No,8,661.71,2025-01-20 04:11:48,Trip never reality leave travel hold.,Offline,Elite Trainer,CD05-FS
4451,Joel Hughes,Central,46,21,6147.97,2022-05,gloria95@garcia.com,432-633-2551,30,1,Beta,2020-10-30,Yes,3,933.34,2025-01-27 10:13:51,Official during anyone onto.,Hybrid,Elite Trainer,CD01-DS
4452,Allen Mueller,East,86,3,7266.49,2023-06,edwardspatrick@pope.info,503-347-3129x3361,43,16,Alpha,2022-10-17,No,8,748.52,2025-02-26 18:05:33,National job individual follow listen material sometimes.,Hybrid,Certified Seller,CD08-CS
4453,Amy Johnson,Central,51,34,6204.86,2024-12,eaustin@carter.info,534-630-1431x74987,49,7,Beta,2023-07-05,No,9,498.53,2025-04-18 12:29:05,Resource them image police create.,Online,None,CD06-CC
4454,Elizabeth Jackson,South,55,13,2844.23,2022-05,dennis32@martin-clark.com,1111995653,37,9,Beta,2024-02-01,Yes,2,241.98,2025-02-27 13:16:09,Response believe into arrive east true.,Online,Certified Seller,CD04-DA
4455,Amanda Owens,North,32,49,9810.56,2022-02,tcooper@gmail.com,1136671978,31,2,Alpha,2023-12-25,No,10,362.6,2025-06-07 08:16:02,Discussion thank view evidence.,Online,Elite Trainer,CD02-AI
4456,April Bryant,South,31,18,6597.62,2023-07,bennettchristopher@gonzalez.org,+1-083-288-1541x43656,37,7,Gamma,2023-12-07,Yes,10,443.61,2025-03-03 17:08:39,Important tax charge sister close.,Offline,Certified Seller,CD08-CS
4457,Alyssa Hudson,West,54,38,6109.04,2023-04,travis39@yahoo.com,9630853989,25,16,Alpha,2020-08-19,No,5,848.24,2025-01-31 08:38:43,Evening first assume story director vote world.,Offline,None,CD08-CS
4458,Roberto Gaines,North,93,38,8688.98,2022-09,bmartinez@hamilton.com,887.008.6355x81329,44,6,Beta,2023-06-24,No,1,114.4,2025-01-07 20:18:47,Recent form rich trade each town soon stop.,Offline,None,CD06-CC
4459,Deborah Bradford,Central,37,32,3322.42,2023-07,ybrown@fleming.com,381-294-4814x1524,41,7,Beta,2021-06-17,No,2,951.39,2025-03-10 22:15:32,Fight newspaper present be either new sister.,Online,Certified Seller,CD06-CC
4460,Mary Valdez,North,59,39,9611.05,2022-03,aguzman@lyons.com,+1-869-591-2772,37,16,Alpha,2024-07-15,Yes,2,676.21,2025-02-04 09:10:09,Growth sell someone garden.,Online,Elite Trainer,CD08-CS
4461,Sara Jennings,South,36,43,8639.76,2024-04,simonaustin@yahoo.com,001-437-961-5700x68719,42,6,Beta,2021-03-28,No,4,870.66,2025-06-26 09:27:29,Idea shake campaign since.,Offline,Certified Seller,CD05-FS
4462,Lindsey Stewart DDS,East,13,20,5528.55,2022-07,tyler94@hotmail.com,293-110-1954x33563,49,18,Beta,2022-02-06,No,5,522.68,2025-04-01 22:17:36,Or far should couple line.,Offline,Elite Trainer,CD03-ML
4463,Ann Hill,Central,99,25,3364.78,2023-04,nathan76@hotmail.com,+1-010-123-0842x5379,41,11,Beta,2024-04-11,Yes,7,450.6,2025-02-21 11:08:02,Myself people whatever debate whole action arrive.,Offline,Elite Trainer,CD04-DA
4464,Danielle Luna,Central,83,12,7916.04,2023-06,dbarnes@dickerson-hull.com,449-960-3815,44,1,Alpha,2023-05-22,No,4,715.52,2025-02-06 06:09:41,Be but treat politics.,Online,Certified Seller,CD04-DA
4465,Michelle Baker,West,74,3,7790.61,2022-07,stevendavis@yahoo.com,(198)869-2218x96722,50,17,Beta,2023-11-02,No,2,830.13,2025-04-30 01:40:55,Perform usually maintain property.,Offline,Elite Trainer,CD03-ML
4466,Emily Fuentes,North,60,45,2448.53,2022-03,ana50@allison-hamilton.com,878-942-8115,31,7,Alpha,2022-08-08,No,1,373.85,2025-05-03 00:17:25,Ready sister high son lead.,Offline,None,CD04-DA
4467,Anthony Weber,South,82,41,7621.78,2024-06,rachaelhill@nelson-anderson.biz,232-808-9537x3522,38,0,Gamma,2022-02-18,Yes,3,364.15,2025-04-27 23:31:43,Sometimes than describe room suffer.,Offline,Certified Seller,CD06-CC
4468,Jason Caldwell,South,64,20,7057.07,2023-06,timothy64@reyes.com,445-171-9833,23,3,Beta,2022-10-04,Yes,1,991.27,2025-03-30 06:31:54,News across opportunity yeah write.,Offline,Elite Trainer,CD05-FS
4469,Walter Weaver,South,52,8,3927.67,2024-12,bbarnes@mora-thompson.com,830-781-0611x92482,46,11,Alpha,2024-07-12,No,2,673.19,2025-06-08 02:26:08,Leg level real change exactly hospital small.,Online,Certified Seller,CD04-DA
4470,Jessica Wood,South,19,31,6552.21,2022-05,slarson@diaz-stanley.info,001-036-873-4005,46,7,Beta,2021-08-22,Yes,6,226.7,2025-07-09 15:45:31,Laugh glass kid guy game daughter.,Hybrid,Certified Seller,CD03-ML
4471,Kelly Kelly,Central,46,16,5718.42,2023-11,ericguerrero@yahoo.com,(937)983-3034,46,18,Beta,2020-12-10,Yes,6,203.24,2025-05-09 10:50:45,Number white above leave spring professor.,Hybrid,Certified Seller,CD08-CS
4472,Kathryn Brown,East,24,46,7738.32,2022-02,tallen@carter.com,344-746-6423x59863,26,17,Alpha,2023-05-22,No,8,549.8,2025-03-18 10:04:48,Onto car high represent care stay.,Online,Elite Trainer,CD08-CS
4473,Ashley Jordan,Central,65,45,9951.75,2023-11,martinjoseph@gibson.com,(024)041-7538x7855,26,2,Beta,2021-04-30,Yes,8,761.94,2025-03-04 10:04:16,Part score end some stage.,Online,None,CD03-ML
